id,lokasi,text,daya_tarik,amenitas,aksesibilitas,citra,harga,sdm
85084,Candi Prambanan,"One of Indonesian's oldest heritage. It has somewhat mysterious aura when you got into the place. I went there on a rainy day. Although raining, it was still amazing to be visited. Even though earthquake has flung Yogyakarta this temple, it still stands strong until today.",1,-,-,1,-,-
85085,Candi Prambanan,"This is where your story begins, no wonder this temple looks so magnificent, artistically pleasant with this national treasure. We have to be proud",1,-,-,-,-,-
85086,Candi Prambanan,Although entrance fees for tourist is little steep but worth you money to visit this UNESCO heritage temple. Just plan your trip as it could be freaking burning hot or heavy downpour. Earliest morning is the best timing to visit.,1,-,-,-1,1,-
85087,Candi Prambanan,"Majestic as always. It's better if you read a bit about the story of Roro Jongranfg, Mahabrata and Ramayana first before exploring the temple.

The temple closed at 6 pm and charge 40k Rupiah for local tourist, while for foreigners 350k Rupiah.",1,-,-,-,0,-
85088,Candi Prambanan,"Beautiful and amazing historical places with detailed carved temples. But the entry ticket is very expensive between local people and foreigners (for local people the entrance ticket is still a reasonable price, but for foreigners ridiculously expensive).",1,-,-,-,-1,-
85090,Candi Prambanan,"Absolutely stunning! It was so intricately detailed and there was a sense of awe and peace there. I also loved how there were 3 small temples that you can walk up to nearby. No one else goes to those so you get a little slice of temple all to yourself there, highly recommend the short walk to see them",1,-,-,-,-,-
85092,Candi Prambanan,Prambanan temple costs 50.000 for adults if you are an Indonesian. It was very beautiful. Such an amazing and calming experience. You should wear a proper shoes to walk.,1,-,-,-,0,-
85093,Candi Prambanan,Incredible site. Very intricate stones with good information about how they rebuild it. Price for non Indonesians is 350k.,1,-,-,-,0,-
85094,Candi Prambanan,"A must-see for every java visitor

You can combine borobudur and prambanan ticket valid for 2 days, which is cheaper. Also there is an immense student discount",1,-,-,-,1,-
85096,Candi Prambanan,"Good place to visit, aesthetic sculpture. You have to bring hat or something to cover up your head, cause it will be very hot during the day. And also bring water to drink, in case you are exhausted after taking a round exploring the temple.",1,-,-,-1,-,-
85098,Candi Prambanan,"Prambanan temple is one of favourites place to go in Jogjakarta state. Which people would go there for their destination list.
It's good temple, bring your friend!",1,-,-,-,-,-
85099,Candi Prambanan,You can enjoyed the sunset here. If you come during the day make sure to wearing glasses and hat. so hot and windy sometimes.,1,-,-,-1,-,-
85101,Candi Prambanan,Keeps u wondering how did they build such accurate statues and reliefs. Twice has it been massive earthquake and twice has it be restored to its former glory,1,-,-,-,-,-
85103,Candi Prambanan,"For you who would come to Yogyakarta city , it is important to visit this beautiful-iconic heritage site! This temple is a sign of tolerancy in our ancient era between three more culture and religions! Its amazing !",1,-,-,-,-,-
85104,Candi Prambanan,"Outstanding experience. Beautifully reconstructed temples. There were many more temples in the complex, most of the rest are in piles of stones.  These were built to resemble the Himalayas, where the Gods resided.  Absolutely worth a visit.  Traffic in the city is bad, so plan accordingly.",1,-,-1,-,-,-
85105,Candi Prambanan,Magnificent and not so crowed when I went there today. I think because of the rainy season why not many tourist round there but for those who likes to enjoy the time gazing at something totally interesting I would recommend going in this period of the year. Also for taking pictures!,1,-,-,1,-,-
85106,Candi Prambanan,The Prambanan Temple Compounds are UNESCO World Heritage spots so that pretty much sums it up. It is a very beautiful place with big parks with lots of green and amazing hindu temples all over the place. You have to see it once in your lifetime !,1,1,-,-,-,-
85107,Candi Prambanan,"Nice change of scenery. The temple is in pristine condition. The place is clean, have many restroom. Make sure to bring umbrella or a hat and also water. The walk to the temple is a little bit further from the food stand. The temple stair is very steep and narrow, so be careful.",1,1,-1,1,-,-
85108,Candi Prambanan,"The best temple we have ever seen.

Just in awe at how amazing this place was.

Tip get here just as the gate opens and run to the temple and you can get amazing photos without anyone in them! 

Worth the price of entry too.

Free complimentary tea or coffee.",1,-,-,1,-,-
85109,Candi Prambanan,"Must must must go. Beautiful temples. Keeps u wondering how did they build such accurate statues and reliefs. Ramayana depicted to perfection. And the monument has stood test of time
Twice has it been destroyed by massive earthquakes and twice has it be restored to its former glory.",1,-,-,-,-,-
85111,Candi Prambanan,"Had so much fun here! The places were huge and clean. Tips; if its on sunny day don't forget bring your sunnies or hat! The tickets were reasonable, for adults it costs 50k rupiah. Wish I could explore more",1,-,-,1,1,-
85112,Candi Prambanan,"The temple itself is beautiful, clean and iconic. Believe me i love the view but 3 things make me hate going there again. 1st is when group of people just sitting around on the stairs, ruining your photos. There are plenty of guards but they do nothing. Should keep the visitors moving and give access to other visitors. You can see a picture i took where some school boys hanging out on the stairs. 2nd thing is the way out is too far! They are forcing you to exit the other way just to make you walk through hundreds of their souvenir shops and back to parking area. The 3rd is the price. Overpriced for what it worth. It just an abandoned temple for usd25 per foreigner!! Oh and not including parking fee.. you sure you want to pay $25 for few pictures?",1,-1,-1,1,-1,-1
85113,Candi Prambanan,"Cool looking but very very very expensive.
The ticket costs around 1/7 of my monthly expenses, which is a bit crazy when you think about it. In almost every normal countries no religious building costs 1/7 of you living expenses to enter (Do you imagine an American paying 250$ for entering a church ?!!) It's really a shame.
It's possible to reduce the cost by being a student, having an Indonesian work visa or by getting a combo ticket with Borobudur (But you'll have to go to this temple the next day)",1,-,-,-,-1,-
85114,Candi Prambanan,"Great minus the street vendors.
Definitely an impressive construction.
We had the chance to be approached by some young your guide trainees who gave us a free tour to practise their skills.",1,-,-,-1,-,1
85115,Candi Prambanan,"Beautiful place for historical education. I hope i visited here earlier to learn more about the temple itself and the history behind it. Of course you may found lots of information outside of this place, such as the internet. But you can learn more by visiting this place by yourself.

On the way back from the temple, there are lots of attractions waiting for us. Not only adoring the beauty of Prambanan Temple, we can actually have a picnic here with our families and friends because there are lots of beautiful spots that we can enjoy.",1,1,-,-,-,-
85116,Candi Prambanan,"Beautiful and amazing historical places with detailed carved temple.  
but I saw one trash bins around the temple.  for me who likes photography, it makes the scene a little less interesting. My advice, it's better to get it out there.  and I'm sure visitors will be able to enjoy it better.",1,-1,-,-,-,-
85117,Candi Prambanan,"It's the place which you must go if you're have any interest in historical building. This place is large, this place has some souvenir market and food market of course. This place are popular in Indonesia, so if you planned going here it will better if you go here not in vacation time. This place is hot, wearing a cap or umbrella may helping to avoid that. You will find a unique experience if you go here (that's happened to me, so I only guess about this). There's a night show which tells the story about this place too, I recommend to go here at night if you want to see it (I don't see it when I go here). Overall it was a good place to go if you take a trip to East Java.",1,1,-,1,-,-
85118,Candi Prambanan,"This was also on our bucket list and we were delighted to be able to visit this place.  

The temple buildings are spread across a large compound and they have restored around five buildings.  They are truly impressive and you cannot help but have a sense of awe and wonder.  There are beautiful carvings and statues inside, and the steps are pretty manageable.

On the day that we visited, there were a group of tourism students who provided a free short tour.

There is a museum onsite, and also photo ops like swings and riding a bike across a wire.

If you are planning to visit Borobudur, you should get the combined ticket, which gives you a discount.",1,-,-,1,1,1
85119,Candi Prambanan,"How many Times I have been here, this place is still majestic..amazing. I like the park around and how organized the place is. If you happen to visit Indonesia, don't miss this out! After the visit, you will pass some street vendors who sell good local traditional food. You should try some!",1,1,-,1,-,-
